M

       2                          46                 42             46            21         14         15         34        27       34      27       14      8       19      14      21     14     14    15     10     4    22    19    14    19   22   14     6    4    11    14    8    8    8    6    15    11    11   11   15    9    9   11  10   9   4   3    9  10   4    6   3   4   3  12  13  13   3   4   5   6   4   4   2  10   7   6   8   4   6   3   1   3   3   4   6   3   3   8   9   7   8   7   5   5   6   7   5   1   4   3   1   .   5   7   7   3   .   4   5   6   3   3   4   4   1   1   7   7   1   2   3   2   1   4   3   3   3   2   1   .   1   1   4   6   4   4   .   3   3   3   1   5   5   .   3   3   2   2   1   1   5   1   .   3   2   1   1   4   3   3   .   .   .   3   4   3   3   2   2   1   1   2   1   2   .   .   2   1   .   .   1   1   1   2   2   2   .   .   3   3   2   2   .   .   1   1   .   .    3    3    .    1    .    .
     11P                          1a                 2a             2b            3a         3b         3c         4a        4b       4c      4d       5a     5b       6a      6b      6c     6d     6e    6f     7a    7b    8a    8b    8c    8d   8e   8f    9a   9b   10a   10b  10c  10d  10e   1a   12a   12b   12c  12d  12e  12f  12g  12h 12i 12j 13a 13b  14a 14b 14c  15a 15b 15c 15d 16a 16b 16c 17a 18a 18b 18c 18d 18e 19a 20a 20b 20c 20d 20e 20f 21a 21b 21c 21d  2a  2b 23b 23a 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 25a 26a 26b 27a 27b 28a 28b 28c 28d 29a 30a 30b 30c 30d 30e 30f 30g 31b 31a 32a 32b  3b  3a 34a 35a 35b 36a 36b 36c 36d 38a 39a 39b 39c 39d 40a 40b 40d 40c 41a 42a 42b 42c 42d  4a  4a 45a 46b 46a 46d 46c 47b 47a 48a 50a 51a 52a 52b 54a  5a 56a 56c 56b 57a 59b 59a 60a 60b 60c 60d 60e 60f 62b 62a  6a  6b 68a 69b 69a 70a 70b 71b 71a 78a 78b 78c 84a 84b 84c 87a 87b  8b  8b 92b 92a 93b 93a 94b 94a 95a 95b 104b 104a 105a  10a 119b 119a
     13P                          1a                 2a             2b            3a         3b         3c         4a        4b       4c      4d       5a     5b       6a      6b      6c     6d     6e    6f     7a    7b    8a    8b    8c    8d   8e   8f    9a   9b   10a   10b  10c  10d  10e  11a   12a   12b   12c  12d  12e  12f  12g  12h 12i 12j  1a  1a  14a 14b 14c  15a 15b 15c 15d 16a 16b 16c 17a 18a 18b 18c 18d 18e 19a 20a 20b 20c 20d 20e 20f 21a 21b 21c 21d 22a 22b 23a 23b 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 25a  2a  2b 27a 27b 28a 28b 28c 28d 29a 30a 30b 30c 30d 30e 30f 30g 31b 31a 32a 32b 33a 33b 34a 35a 35b 36a 36b 36c 36d 38a  3a  3c  3b  3b 40a 40b 40d 40c 41a 42a 42b 42c 42d 44b 44a 45a 46a 46b 46c 46d 47b 47a 48a 50a 51a  4b  4d 54a 55a 56a 56b 56c 57a 59b 59a 60a 60b 60c 60d 60e 60f 62b 62a 66a 66b 68a 69a 69b 70a 70b 71b 71a  6a  6b  6b 84a 84b 84c 87a 87b 88b 88a 92a 92b 93b 93a 94b 94a 95a 95b   8c   8c 105a 110a 119b 119a
     17P                          1a                 2a             2b            3a         3b         3c         4a        4b       4c      4d       5a     5b       6a      6b      6c     6d     6e    6f     7a    7b    8a    8b    8c    8d   8e   8f    9a   9b   10a   10b  10c  10d  10e  11a   12a   12b   12c  12d  12e  12f  12g  12h 12i 12j 13a 13b  14a 14b 14c  15a 15b 15c 15d 16a 16b 16c  1a 18a 18b 18c 18d 18e 19a 20a 20b 20c 20d 20e 20f 21a 21b 21c 21d 22a 22b 23b 23a 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 25a 26a 26b 27a 27b 28a 28b 28c 28d 29a 30a 30b 30c 30d 30e 30f 30g 31b 31a 32a 32b 33a 33b  2a 35a 35b 36a 36b 36c 36d 38a 39a 39b 39d 39c 40a 40b 40d 40c 41a 42a 42b 42c 42d 44b 44a 45a 46b 46a 46d 46c 47a 47b 48a 50a  3a 52a 52b 54a 55a 56a 56c 56b 57a 59a 59b 60a 60b 60c 60d 60e 60f 62b 62a 66a 66b  4b 69b 69a 70a 70b 71b 71a 78a 78c 78b 84a 84b 84c 87a 87b 88b 88a 92b 92a 93b 93a 94a 94b 95b 95a 104a 104b 105a 110a   7a   7a
     19P                          1a                 2a             2b            3a         3b         3c         4a        4b       4c      4d       5a     5b       6a      6b      6c     6d     6e    6f     7a    7b    8a    8b    8c    8d   8e   8f    9a   9b   10a   10b  10c  10d  10e  11a   12a   12b   12c  12d  12e  12f  12g  12h 12i 12j 13a 13b  14a 14b 14c  15a 15b 15c 15d 16a 16b 16c 17a 18a 18b 18c 18d 18e  1a 20a 20b 20c 20d 20e 20f 21a 21b 21c 21d 22a 22b 23b 23a 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 25a 26a 26b 27a 27b 28a 28b 28c 28d 29a 30a 30b 30c 30d 30e 30f 30g 31a 31b 32a 32b 33a 33b 34a 35a 35b 36a 36b 36c 36d  2a 39a 39b 39d 39c 40a 40b 40d 40c 41a 42a 42b 42c 42d 44b 44a 45a 46b 46a 46d 46c 47b 47a 48a 50a 51a 52a 52b 54a 55a 56a 56b 56c  3c 59a 59b 60a 60b 60c 60d 60e 60f 62a 62b 66a 66b 68a 69b 69a 70a 70b 71a 71b 78a 78c 78b 84a 84b 84c 87b 87a 88b 88a 92b 92a 93a 93b 94b 94a  5a  5a 104b 104a 105a 110a 119b 119a
     23P                          1a                 2a             2b            3a         3b         3c         4a        4b       4c      4d       5a     5b       6a      6b      6c     6d     6e    6f     7a    7b    8a    8b    8c    8d   8e   8f    9a   9b   10a   10b  10c  10d  10e  11a   12a   12b   12c  12d  12e  12f  12g  12h 12i 12j 13a 13b  14a 14b 14c  15a 15b 15c 15d 16a 16b 16c 17a 18a 18b 18c 18d 18e 19a 20a 20b 20c 20d 20e 20f 21a 21b 21c 21d 22a 22b  1a  1a 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 25a 26a 26b 27a 27b 28a 28b 28c 28d 29a 30a 30b 30c 30d 30e 30f 30g 31b 31a 32a 32b 33a 33b 34a 35a 35b 36a 36b 36c 36d 38a 39a 39b 39d 39c 40a 40b 40c 40d 41a 42a 42b 42c 42d 44a 44b 45a  2b  2b  2a  2a 47b 47a 48a 50a 51a 52a 52b 54a 55a 56a 56b 56c 57a 59b 59a 60a 60b 60c 60d 60e 60f 62b 62a 66a 66b 68a  3a  3a 70a 70b 71b 71a 78a 78c 78b 84a 84b 84c 87b 87a 88a 88b  4a  4a 93b 93a 94b 94a 95b 95a 104b 104a 105a 110a 119b 119a
     29P                          1a                 2a             2b            3a         3b         3c         4a        4b       4c      4d       5a     5b       6a      6b      6c     6d     6e    6f     7a    7b    8a    8b    8c    8d   8e   8f    9a   9b   10a   10b  10c  10d  10e  11a   12a   12b   12c  12d  12e  12f  12g  12h 12i 12j 13a 13b  14a 14b 14c  15a 15b 15c 15d 16a 16b 16c 17a 18a 18b 18c 18d 18e 19a 20a 20b 20c 20d 20e 20f 21a 21b 21c 21d 22a 22b 23a 23b 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 25a 26a 26b 27a 27b 28a 28b 28c 28d  1a 30a 30b 30c 30d 30e 30f 30g 31b 31a 32a 32b 33a 33b 34a 35a 35b 36a 36b 36c 36d 38a 39a 39b 39d 39c 40a 40b 40c 40d 41a 42a 42b 42c 42d 44b 44a 45a 46a 46b 46c 46d 47b 47a 48a 50a 51a 52a 52b 54a 55a 56a 56c 56b 57a 59a 59b 60a 60b 60c 60d 60e 60f 62b 62a 66a 66b 68a 69a 69b 70a 70b 71a 71b 78a 78c 78b 84a 84b 84c  3a  3a 88b 88a 92a 92b 93b 93a 94b 94a 95b 95a 104b 104a 105a 110a 119b 119a
     31P                          1a                 2a             2b            3a         3b         3c         4a        4b       4c      4d       5a     5b       6a      6b      6c     6d     6e    6f     7a    7b    8a    8b    8c    8d   8e   8f    9a   9b   10a   10b  10c  10d  10e  11a   12a   12b   12c  12d  12e  12f  12g  12h 12i 12j 13a 13b  14a 14b 14c  15a 15b 15c 15d 16a 16b 16c 17a 18a 18b 18c 18d 18e 19a 20a 20b 20c 20d 20e 20f 21a 21b 21c 21d 22a 22b 23a 23b 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 25a 26a 26b 27a 27b 28a 28b 28c 28d 29a 30a 30b 30c 30d 30e 30f 30g  1a  1a 32a 32b 33a 33b 34a 35a 35b 36a 36b 36c 36d 38a 39a 39b 39d 39c 40a 40b 40d 40c 41a 42a 42b 42c 42d 44a 44b 45a 46a 46b 46c 46d 47b 47a 48a 50a 51a 52a 52b 54a 55a 56a 56c 56b 57a 59b 59a 60a 60b 60c 60d 60e 60f  2a  2a 66a 66b 68a 69a 69b 70a 70b 71b 71a 78a 78c 78b 84a 84b 84c 87b 87a 88a 88b 92a 92b  3c  3c 94b 94a 95b 95a 104a 104b 105a 110a 119a 119b
     41P                          1a                 2a             2b            3a         3b         3c         4a        4b       4c      4d       5a     5b       6a      6b      6c     6d     6e    6f     7a    7b    8a    8b    8c    8d   8e   8f    9a   9b   10a   10b  10c  10d  10e  11a   12a   12b   12c  12d  12e  12f  12g  12h 12i 12j 13a 13b  14a 14b 14c  15a 15b 15c 15d 16a 16b 16c 17a 18a 18b 18c 18d 18e 19a 20a 20b 20c 20d 20e 20f 21a 21b 21c 21d 22a 22b 23a 23b 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 25a 26a 26b 27a 27b 28a 28b 28c 28d 29a 30a 30b 30c 30d 30e 30f 30g 31a 31b 32a 32b 33a 33b 34a 35a 35b 36a 36b 36c 36d 38a 39a 39b 39c 39d 40a 40b 40c 40d  1a 42a 42b 42c 42d 44b 44a 45a 46a 46b 46c 46d 47b 47a 48a 50a 51a 52a 52b 54a 55a 56a 56c 56b 57a 59a 59b 60a 60b 60c 60d 60e 60f 62a 62b 66a 66b 68a 69a 69b 70a 70b 71b 71a 78a 78b 78c 84a 84b 84c 87a 87b 88b 88a 92a 92b 93a 93b 94b 94a 95b 95a 104b 104a 105a 110a 119a 119b
     47P                          1a                 2a             2b            3a         3b         3c         4a        4b       4c      4d       5a     5b       6a      6b      6c     6d     6e    6f     7a    7b    8a    8b    8c    8d   8e   8f    9a   9b   10a   10b  10c  10d  10e  11a   12a   12b   12c  12d  12e  12f  12g  12h 12i 12j 13a 13b  14a 14b 14c  15a 15b 15c 15d 16a 16b 16c 17a 18a 18b 18c 18d 18e 19a 20a 20b 20c 20d 20e 20f 21a 21b 21c 21d 22a 22b 23a 23b 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 25a 26a 26b 27a 27b 28a 28b 28c 28d 29a 30a 30b 30c 30d 30e 30f 30g 31a 31b 32a 32b 33a 33b 34a 35a 35b 36a 36b 36c 36d 38a 39a 39b 39c 39d 40a 40b 40c 40d 41a 42a 42b 42c 42d 44a 44b 45a 46a 46b 46c 46d  1a  1a 48a 50a 51a 52a 52b 54a 55a 56a 56c 56b 57a 59b 59a 60a 60b 60c 60d 60e 60f 62a 62b 66a 66b 68a 69a 69b 70a 70b 71b 71a 78a 78b 78c 84a 84b 84c 87a 87b 88a 88b 92a 92b 93a 93b  2a  2a 95b 95a 104a 104b 105a 110a 119b 119a
     59P                          1a                 2a             2b            3a         3b         3c         4a        4b       4c      4d       5a     5b       6a      6b      6c     6d     6e    6f     7a    7b    8a    8b    8c    8d   8e   8f    9a   9b   10a   10b  10c  10d  10e  11a   12a   12b   12c  12d  12e  12f  12g  12h 12i 12j 13a 13b  14a 14b 14c  15a 15b 15c 15d 16a 16b 16c 17a 18a 18b 18c 18d 18e 19a 20a 20b 20c 20d 20e 20f 21a 21b 21c 21d 22a 22b 23a 23b 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 25a 26a 26b 27a 27b 28a 28b 28c 28d 29a 30a 30b 30c 30d 30e 30f 30g 31a 31b 32a 32b 33a 33b 34a 35a 35b 36a 36b 36c 36d 38a 39a 39b 39c 39d 40a 40b 40d 40c 41a 42a 42b 42c 42d 44a 44b 45a 46a 46b 46c 46d 47a 47b 48a 50a 51a 52a 52b 54a 55a 56a 56b 56c 57a  1a  1a 60a 60b 60c 60d 60e 60f 62a 62b 66a 66b 68a 69a 69b 70a 70b 71b 71a 78a 78b 78c 84a 84b 84c 87b 87a 88a 88b 92a 92b 93a 93b 94a 94b 95b 95a 104b 104a 105a 110a 119b 119a
     71P                          1a                 2a             2b            3a         3b         3c         4a        4b       4c      4d       5a     5b       6a      6b      6c     6d     6e    6f     7a    7b    8a    8b    8c    8d   8e   8f    9a   9b   10a   10b  10c  10d  10e  11a   12a   12b   12c  12d  12e  12f  12g  12h 12i 12j 13a 13b  14a 14b 14c  15a 15b 15c 15d 16a 16b 16c 17a 18a 18b 18c 18d 18e 19a 20a 20b 20c 20d 20e 20f 21a 21b 21c 21d 22a 22b 23a 23b 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 25a 26a 26b 27a 27b 28a 28b 28c 28d 29a 30a 30b 30c 30d 30e 30f 30g 31a 31b 32a 32b 33a 33b 34a 35a 35b 36a 36b 36c 36d 38a 39a 39b 39c 39d 40a 40b 40d 40c 41a 42a 42b 42c 42d 44a 44b 45a 46a 46b 46c 46d 47a 47b 48a 50a 51a 52a 52b 54a 55a 56a 56b 56c 57a 59a 59b 60a 60b 60c 60d 60e 60f 62a 62b 66a 66b 68a 69a 69b 70a 70b  1a  1a 78a 78b 78c 84a 84b 84c 87b 87a 88a 88b 92a 92b 93a 93b 94a 94b 95b 95a 104a 104b 105a 110a 119b 119a

X.1                                1                  1              1             1          1          1          1         1        1       1        1      1        1       1       1      1      1     1      1     1     1     1     1     1    1    1     1    1     1     1    1    1    1    1     1     1     1    1    1    1    1    1   1   1   1   1    1   1   1    1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1    1    1    1    1    1    1
X.2                           196883               4371            275           782         53         -1        275        51       19     -13      133      8       78      77      14     -3      5    -1     50     1    35    11    -1    -5    3   -1    26   -1    21     5   -4   20    .   16    14     5     6   -1   -2    5   -3   13   1  -1  11  -2   10   2   9    7  -2   8  -1   3  -1   7   6  -3   6   2  -1   5   5   5   1   .  -3   2   4   5  -2  -1   4   4   .   3   3   2   2  -1  -2  -1  -1  -1   1   3  -1   3   3   2   2   2   2   2  -2   1   2   2   3  -1   2  -1   2   .   2   2   1   1  -2   1   2   .   1   2  -1   .   1   1   2  -1   1   1  -1   1   .   .   1   1   .  -1   .   .   .   1  -1  -1   1   1   .   .   .   1   .  -1   .   .   1   .  -1  -1  -1   .   .   1  -1   .  -2   .  -1   .   .   1   .   .   .   .   .  -1   .   .   .  -1  -1  -1  -2  -1  -1  -1   .   .  -1  -1  -1  -1   .   .   .   .   -1   -1    .   -1   -1   -1
X.3                         21296876              91884          -2324          7889       -130        248       1772       -52      -20      12      626      1      273     286     -47     30     -2    -8    153     6    92   -12     .     4   -4    .    59    5    34   -14    9   41    1   29    17   -10    -7    8    1   -6    2   22  -2   .  16   3    9  -7  14   14   5  10  -2  -4   .   8   7   3   3  -5   1   7   4   2  -2  -3   2  -3   5   .   .   3   3   1  -3   3   3  -3   5   2   1   .   .   .  -2   2   .   1   .   3   2   2  -3   1   1  -2   1  -4  -2  -2   1   2   .  -2   .   .   2  -2   2   2  -1   3   1  -1  -1  -1   1   .  -2   1   .   .   .  -2  -1  -1   .   .  -1  -1   2   1   1  -1  -1  -1  -1  -1   1   1  -1  -1   1   .  -1   .  -1   1   .   .   1   .   .  -2   2   .   2  -1   .   .   .  -2   .  -1   .   .  -1  -1   .   .   .   .   .   .   1   1   1   1  -1  -1   1   1   .   .  -1  -1  -1  -1    .    .    .    1    .    .
X.4                        842609326            1139374          12974         55912       -221       -248       8878       782      -82      78     2451    -49     1000     923     104    -53    -13     8    426   -15   222    54    26     6   -2   -6   130   -5    99    19   -1   79   -1   53    40    -5     8   -8    8   15   -1   35  -1   .  26   .   26  10  17   12  -6  14   2   6   2  10   8   1  10   2  -1   5   5   3   7   3   3   3   3   3   3  -3   3   5   5   2   2   .   .  -3   .   .   3  -1   3   1   .   1   2   .   1   1  -2   2   2   1   .  -2   .   4  -2  -2   2   2   .   .   .   .  -1  -1   .   1   .  -2   1   2  -1   1  -1  -1   .   .   1  -1   1   1  -1  -1  -1   1  -1   1   1   .   2   2   .   .   .   .   .  -1  -1   2   .   1  -2  -2   1   1  -1   .   .  -2   .   .   .   .   .   .   .  -1  -1   .  -1  -1   1   2  -1  -1  -1   .   .   1   1  -1   .   .  -1  -1   .   .   .   .   .   .   .   .    .    .   -2    .    1    1
X.5                      18538750076            8507516         123004        249458       1598        248      28796      2652      380     156     6326     76     2354    1990     370     86     46    -8    798    14   364   132     .    20   12    .   194    5   166    54   16  104    4   66    50    14    42    8    2   30    6   38   2   .  28   2   38  14  14    8   8  13  -2  12   .   8   6   5  14  10   1   1   4   6   2  -4   6   6   .   6  -1   3   2   6   2   .   .   6  -2   4   2   .   .   .   2   .   .   1   4  -2  -1  -1   6  -2   2   2   .   5   4   .   .   2   1   1   .   .  -2   2   3   .   2  -2  -1   2  -1   .  -1   .   1   1  -1  -1   .   2   .   .   .   2   2  -1  -1  -2  -2  -1   .   .   .   .  -1  -1   .   1   .   .   .  -1   1   .   .   .   1  -1  -1   2   .  -1   3   .   .   .   .   .  -1   .   .   .  -2  -1   .   .   1   1   1   .   2   1   .   .   .   .   .   .   .   .  -1  -1  -1  -1    .    .    1    1   -1   -1
X.6                      19360062527            9362495         -58305        297482       1508       -247      35903      -833       63     -65     8152     27     2378    2652    -246    -52    -12     9   1072    -6   511   -65   -25    -1   -1    7   266   -4   120   -40   -5  155   -5   91    74    20   -14   -7   -6  -20    4   60   .   1  39   .   16 -16  26    7  -2  18   3  -9  -1  15   8   2   2  -6   .   6   6   8  -8   3   .  -5   3  10   3  -2   3  -1  -5   .   .  -2  -2  -2   2   1  -2   2  -4   2   1   2  -1   .  -1  -1   .   .   .  -2   .   2   3  -1   2  -1  -2  -2   1   1  -1  -1   1  -2   .  -3  -1   2   2  -2   .  -2   3   .   .   .   .   .  -1  -1   .  -2  -1   2  -1  -1  -1   1   .   .   .   .  -1  -1   .   .  -1  -1   .  -1   1   .   .   .   .   .   .   1  -1   .   .   .   1  -1  -1   2   1   .   .   .   1   1   .   .  -1   .   .   .   1   .   .   .   1   1   .   .   1   1   1   1   1   1    1    1    .   -1    1    1
X.7                     293553734298           53981850          98970       1055310      -3927       3876      94874      1274     -102    -454    17423    -77     5070    4785      78    129    -39    36   1700   -15   714    34   -26   -14  -22    6   339  -12   175    15  -25  175   -5   99    14   -31    14   20  -18    5    5   57  -3  -4  32  -7   20   4  25   35   8  13   1   2  -2   6   7  -6   3   3   .   6   .  -1  -1  -1  -9   1   3 -10  -3   5   .  -1   3   1   1  -2   6   3  -2   4  -3   1   1  -1   .  -2   .   1   .   .   .  -4  -4   1   .  -5  -5   3   .   1  -1   1  -2  -2   .   .   .   3  -1   .   .  -1   2  -1   .   .  -4   2  -1  -1  -1  -1   1   1   .   2   4   1   1  -1  -1  -1   1   1  -1  -1   .   .   2   .   1   .   1   .  -1   .  -1  -1   .   .   .  -1  -1  -1  -3   .   1   .   .  -1   .  -1   1   1   .   .   .   .   .   1   1   .  -2  -1   .   .   1   1  -1  -1   1   1   .   .   .   .    .    .    .   -1    .    .
X.8                    3879214937598          337044990        -690690       4751823      -4173      -3876     345598     -3874     -258     286    54473     98    12495   13299    -561   -141     51   -36   4249    35  1646  -154    26   -10   14   -6   714   12   265   -55  -10  350   10  176    79   -29   -49  -20   15  -29  -13   99   3   4  52   .    9  -7  35   23 -13  17  -1 -10   2  10   6  -6  -6  -6   .   6   .  -7   1  -2   1  -4   2  -8  -1  -5  -1  -4   .   .   .  -1  -1  -1  -1  -4   3  -1  -1  -1   .  -2  -4   .   .   .  -3   1   1  -1  -1  -1  -5  -1  -1  -1  -1   1  -1  -1   .   .  -4  -1  -2  -1   .  -2  -2   2   .   .  -2  -2   .   .   1   1   .   .   .   .  -1  -1  -1   .   .  -1   .   .   .   .   .   .  -1   .   .   .   .   .   1   1   1   1   .   .   .   1  -1   1  -1   1  -1   1   1  -1   .   2   .   .  -1   .   1   1   2   .   .   .  -1   1  -1  -1   .   .   .   .  -1  -1   .   .   .   .    .    .    2    1   -1   -1
X.9                   36173193327999         1354188159        2864511      12616074      18954          .     701823     20383     -897     351    91124   -126    20682   18954    1674    -54    -54     .   5355   -35  1807   375    27   -25  -17   27   729    .   484   116   34  306  -14  145   138    66    34    .   -6   54   -2   66  -6   .  39   .   51  27  13   -1  -1   9   .  15  -5   3   .   .   9   9   .   .   . -12   8  -2  -4   6  -2   9  -5   .  -2   5   1  -1  -1   6  -2  -2   2   .   .   .   2  -2   .  -1  -1   .   .   .  -1   3  -1   1  -2   9   7  -1  -1   .   1   1   .   .   1   1   1  -2   .   5   .  -3   .   1   .   .   3   .   .   .   2   .   .   .  -1  -3  -2   .   1   1   1  -1  -1  -1   1   1   1   1   .  -1   .  -1   .   .   .   1  -1  -1   .   .   .  -1   3   1   1  -1   .   .   .   2   1   .  -1  -1   1  -2   .   .  -1   .   .  -1  -2   .   1   1   1   1   1   1   .   .   1   1   .   .    1    1   -1    .    .    .
X.10                 125510727015275         3215883115        1219435      24688454     -25375        248    1223531     19499     -661   -1365   145275   -350    33670   28105      70    217    -47    -8   7497     .  2379   219   -53    -5   11  -21   923    5   715    -5  -10  350   10  173   134   -55    14    8  -10   21    5   65   5   .  43   4   81  -7   .  -21  15  10  -2   3   3   3   .   1  19  -5   1 -11   1  11  -1   6  -5   .  -6   .   .   3   .   5  -3  -2  -2  -6  -6   3  -2   .  -3   1   1  -1   .   .   3  -4  -1  -1  -3   1  -3   .   . -10  -5  -5  -5   2   2  -2   .   .  -1  -1   2  -1   .  -3   .  -1  -1  -1  -1   1  -2   1   1   1  -3  -1   .   .   .   .   .  -1   .   1   1   3  -2  -2   .   .   .   .   .   .   .  -1   .   1  -2  -1   .   .   1   1   1  -1  -1   .   .   1   .   .   .  -1   .   .   1   1   1   .   .   .   .  -1  -1   .   .   1   .   .  -1  -1   .   .   .   .   .   .   1   1   -1   -1    .    .    .    .
X.11                 190292345709543         2814161895       10249191      17144568      -8073      27000     734183     22151     -281   -1209    78793    168    12024   14103    2808    279     -9   120   3451    70  1079   351   -53    15   23  -21   351   27   -55   201   20  156   16   55  -136    -1    56    8   -8   51   11   31   7   .  -1  12  -29  43  22   43   7  -3   .  15   3  -5   .   9  -9  15   3   9  -5  -7   1   8   1   6   4 -14   7   1  -2  -5   7   .   .   .   8  -1   .   .  -3   1   3  -1   .  -2  -1   4   .   .   3  -5  -1   2   .   3  -1   3   3   .  -1   1  -1  -1   1   1   1   1   .   1   .  -1  -1  -1   1  -1  -1  -1   .   .  -3   1   .   .   .  -2  -2   1   1  -1  -1   1   .   .   .   .   .   .   .   .   .  -1   .   .   .   1   .   .   1   .   .   1  -1  -1   1   1   .  -1  -1   1   1   .   .   .   1   2   .   .  -1  -2  -2   .   2   1   .   .  -1  -1   .   .  -1  -1   .   .   .   .   -1   -1    1    .    .    .
X.12                 222879856734249         3864186921       -7196631      26057022      11310      34503    1187881    -39831     1577    1001   132374   -126    18174   24726   -1986    678     30   -57   6154   -20  1993  -583    25    25    9   -7   672   -3  -154  -106   46  294   -6  110    -2    70   -42   55   14  -70   -6   62   2  -1  13   .  -70 -22  20   47  20   .   3 -15   1   1   .   3 -24   .  -3   3  -4   6  -6   6   6  -4   2  -2  -2   7  -2 -10  -2   .   .   2  10   4  -2  -1   2  -2  -2   .  -1  -1  -3   .   .   .   6   2   2   .   .   6  -1  -1  -4   3  -2   .   .   .   1   1   2   2   .   4   .   4   1   .  -1   .   4   1   .   .   .   2   .   .   .   2   2  -1   2   2   2   2   .   .   .   .   .   .   .   1   .   1   .   .   .  -2   .   .  -1   .   .   3   3   .   2   .  -1   .   .   2  -2   .   .   .   .   .  -1  -1   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   1   1   -1   -1   -2    .    .    .
X.13                1044868466775133         9223504989      -15756195      47292301      84448      31123    1762397    -46019    -2723     637   170258    133    11661   28392   -2163    888    -48   147   6272     .  1869  -507    25    21  -19   -7   559   19  -286  -110  -11  245    5   55   269    80   -83   35   13  -56   16   40   4  -5  13   .  -64   .   .  -49  23  -2  -2 -11   1   9  -8  -3 -21  -9   3  -3   4   2   6  -3   2  -3  -3  35   .   8   .  -5   7  -3  -3  -3  -3   6  -3   3   2  -2   .   2  -1   3  -3   .  -2  -2  -8   .   .   .   .   2  11   7   7   2  -2   2   2   2  -1  -1   1   1   .  -3   .  -1  -1   1   1   .   4   1   .   .   .  -2   1   1   .  -1   .   .   .  -1  -1  -1   1   1   1   1   .   .   1  -1   1   1   .   .   .   .   .   .   1   .   .  -3  -1   .   .  -1   .   .   .   1   1   .   .   .   1   .   .   .   .   .   .   1   .   .   .   .  -1  -1  -1  -1  -1  -1   .   .  -1  -1   -1   -1    .    .   -1   -1
X.14                1109944460516150         9697078070       26155830      40851749      97733      61256    1379126     87126     4662   -1002   123025    525    43109   18381    3621    989    309    72   4200    35   966   846    26   -66   38   -6   398   20   945   145  -55   65    5   61   101   101   141   56   21   69   -3   -3   9   .  12  -1  120   8 -13   49  13   3   6  14   2  -6   1 -10  26   6   .  -6   .   1   1   1  -7   3  -3  15   8   6  -1   9  -3   .   .   9   9   3  -3   .   3  -1  -3  -1   .   .   4  -1  -1  -1   4   .   .  -1   .  11   9   1   1   2  -1  -1   .   .   .   .  -2   4   1   .   .   2   2   .   .   .   3   .  -1  -1   1   1  -1  -1   .   3  -1   2   2   1   1  -2   .   .   .   .   .   .  -1   .   1   .  -1  -1   1   .   1   1   .   .   .   1   1   1  -3  -1   .   .   .   .   .   1   .   .   .   2   .   .   1  -1  -1   1  -1   .   .   .  -1  -1   .   .   .   .   .   .   .   .    .    .    .   -1    1    1
X.15                2374124840062976        22509162496        4100096     110509112      -1456     -61504    4100096      8192     4096       .   392976    476    62776   64064      56  -1376    -16   -64  14553     .  4096     .     .     .    .    .  1325  -25   496    16   -4  476   -4  176    56   -16    56  -64   -8    .  -16   64  -8   .  26   .    9  -7   .  -63 -36  -1  -4   .   .   .  -6   1   1   5  -1  -7  -1  16  -8  -4   .   .  -4   .   .  -9   .  -4   .  -3  -3   .  -8  -8   .   .   .   .   .   .   .   1   2   .  -1  -1   9  -7   1   .   1  -1   1   1   4  -4  -1  -1   .   .   .   .  -4  -1   2   3   .   5  -1  -1   1  -1  -1  -1   .   .   .   .   .   .   1   .   .  -1   .   .   .   .   1   1  -1  -1   1   1   .   1   .   2   .   1   1   1   .   .  -1   .   .   1   1  -1  -1   .   .   .   .  -1   .  -2   .   .  -1   .   .   .  -1   .   .   .   .  -1   1   1   .   .   1   1   .   .  -1  -1  -1  -1    .    .    .    1    1    1
